image_id,mean_l,mean_a,mean_b,std_l,std_a,std_b,skew_l,skew_a,skew_b,label,mean_lbp,median_lbp,std_lbp,kurtosis_lbp,skewness_lbp,SRE_deg0,LRE_deg0,GLN_deg0,RLN_deg0,RP_deg0,LGLRE_deg0,HGL_deg0,SRLGLE_deg0,SRHGLE_deg0,LRLGLE_deg0,LRHGLE_deg0,SRE_deg45,LRE_deg45,GLN_deg45,RLN_deg45,RP_deg45,LGLRE_deg45,HGL_deg45,SRLGLE_deg45,SRHGLE_deg45,LRLGLE_deg45,LRHGLE_deg45,SRE_deg90,LRE_deg90,GLN_deg90,RLN_deg90,RP_deg90,LGLRE_deg90,HGL_deg90,SRLGLE_deg90,SRHGLE_deg90,LRLGLE_deg90,LRHGLE_deg90,SRE_deg135,LRE_deg135,GLN_deg135,RLN_deg135,RP_deg135,LGLRE_deg135,HGL_deg135,SRLGLE_deg135,SRHGLE_deg135,LRLGLE_deg135,LRHGLE_deg135,coarseness_tamura,contrast_tamura,directionality_tamura,roughness_tamura
AAO1,18.69549272777864,4.110412546590914,-2.365609071818025,36.14835908744486,8.803923171547018,5.049909018601577,1.4381397433128154,1.9789895594969225,-1.9226606099937862,abnormal,224.89910204081633,255.0,67.74377048858437,23.70579239562154,-1.333003658141055,0.8085091821638485,501.89203136519,870.0280812277997,18285.451779371357,0.3330580357142857,0.10956703875565191,32546.14141143355,0.07455838303341288,27318.872126427956,1.0,93373.74676630253,0.8193721083924009,271.4104796775484,1013.2088551121504,20512.991754099872,0.362734375,0.11014764911911573,32619.343189440326,0.07751396773419028,28397.940005651628,1.0,66895.5706901326,0.8122899131774258,609.1509996913475,828.7292088206043,18037.23759388182,0.3254352678571429,0.1090497459225546,32642.222881443122,0.07346015583774755,27322.00294773673,1.0,105671.59611097774,0.8142430907092902,355.7403019599262,997.0717701853646,19917.165859147884,0.3570424107142857,0.11068454199222713,32448.117157950674,0.07838564710034629,27919.30061873328,1.0,70984.724547529,7.696195918367347,69.51095801542368,556.6434447750743,77.20715393379103
AAQ1,17.057571705710302,5.148345492833284,-2.3466147960020485,33.66185848500995,11.273781065986466,5.188756800396891,1.5290762776777327,2.167527705857951,-2.237981841526347,abnormal,205.71835918367347,255.0,82.35506235063579,11.209397065133414,-1.7952135330735768,0.8386840111244462,160.1822605999268,2093.8370550614786,30850.521436723444,0.5182924107142857,0.16497585481920168,21635.906285665067,0.10722235833658943,20081.66920383325,1.0,31524.92926204268,0.8361942630865091,66.8704216181019,2499.5758180042326,32526.164781051604,0.5484821428571428,0.17009930036725843,21022.296312876446,0.11646712794421761,19799.48929378529,1.0,27672.46430896956,0.8364671145839724,120.96202641829696,2044.8768741975496,30381.067329662917,0.5128683035714285,0.1621469058380583,21704.826910103802,0.10468476797452571,20111.940665520873,1.0,33169.93845886014,0.83862929821212,69.48770890799935,2521.588228135648,32831.371775109525,0.5502678571428572,0.17112605729081135,21003.015840499756,0.11802444486373194,19835.135319553447,1.0,27488.603034236574,7.960416326530612,62.71760422656222,500.1232668318338,70.67802055309284
AAR1,17.00928071785582,3.5603324582526192,3.3676231857431795,33.324979450545754,7.701843480769701,7.325482018022194,1.5174530589769577,2.1308554323705056,1.988393594880151,abnormal,200.3428,255.0,85.19033210451975,9.4068182642957,-1.9247677048473495,0.8403917274864938,91.2531117124082,2721.1235021260145,34522.76586780054,0.5774553571428571,0.18086552245253132,19183.988190954773,0.11836091595615816,18099.074192509677,1.0,25546.280324700427,0.8370600243919418,62.80943933178106,3165.1215951509776,35834.579221643195,0.6039508928571429,0.18788372044632792,18617.893816757216,0.1281580370106308,17714.838506892786,1.0,23309.25457367779,0.838857060007411,115.02118288999318,2693.3207639091884,34086.64560070155,0.5727120535714286,0.18169620442741527,19183.93144304784,0.11811599781270948,17992.624587392573,1.0,25974.927837864172,0.8402854284667771,59.46345948729265,3190.922542204568,36330.451064768844,0.6068973214285714,0.1874883844975497,18590.667659715327,0.1287112104907524,17743.243963481167,1.0,23103.268785170472,8.238016326530612,61.41472518835446,469.02072997192414,69.65274151488507
AAU1,19.220030457577764,0.15172928981647366,-0.09520513028732702,38.97387856637588,0.5147970569623501,0.42519799138648917,1.5479171889111552,3.4400839140209323,-1.7560178081822002,abnormal,227.58406530612245,255.0,66.55766622278988,26.74822756281092,-1.235737500265151,0.827683831334427,549.4483441941999,1495.9531648946306,17001.49982851263,0.29286830357142857,0.11960409322788013,35205.81906177356,0.09553223428271558,29607.274626448994,1.0,296812.5988338859,0.802844947105221,331.03991550732025,1639.8637919731955,16699.243134969773,0.30645089285714283,0.11444233962337591,35697.1674557506,0.09149681386039571,29799.343388339777,1.0,195497.1095491296,0.8314802571661901,764.6481538938876,1459.1569965870308,16897.030794291033,0.28776785714285713,0.12056540244851621,34729.90222618678,0.09744637673303322,29006.729113113463,1.0,299952.24829351535,0.8014630783412398,443.3907487860976,1634.7631338760907,16589.33339418057,0.305703125,0.11447248391359414,35770.18820050381,0.09134889518865777,29886.998739276358,1.0,194233.64229126356,6.996048979591837,73.0714660126131,493.9200284343344,80.06751499220493
AAV1,19.844592569792827,1.18689194254033,-0.6212364453644221,38.48214967055527,3.108864244798945,2.1182171989128493,1.4503090792737003,3.0895283467493093,-2.540012905176148,abnormal,207.7029306122449,255.0,82.68023016406607,11.933128484028288,-1.716144329565898,0.8642211597671797,236.63456631237935,2119.926797878714,31973.93993387623,0.5029799107142857,0.1503946751682274,29397.721503539175,0.10984307284182956,27383.385475838797,1.0,46429.37264517274,0.8514951140300913,146.38925566343042,2324.064724919094,31852.766817691478,0.5172991071428571,0.15651197812651818,28920.385070118664,0.11671438795638057,27036.200224871547,1.0,41350.73736785329,0.8594249563845102,221.06590842150575,2052.4460883159254,30945.452862677572,0.4926004464285714,0.14929019024519,29351.25640618982,0.10807968268512229,27071.714440772746,1.0,49320.83605591681,0.8525708762070477,147.86223697826836,2327.2516816143498,31973.747628492583,0.5176785714285714,0.1555453804184604,28907.504980165573,0.11569986497203517,27007.508932117642,1.0,41230.13459382546,7.434277551020408,73.64484833913785,537.0590505596296,81.07912589015825
AAX1,17.816215484780383,2.8948608033654417,1.5645892160124464,35.0958521254839,5.624649300730888,3.194702282901996,1.4820693397946128,1.653063406264741,1.7815476613997203,abnormal,215.73091428571428,255.0,76.0824923478323,15.939500829758984,-1.548414799613405,0.8225199616848807,299.5529768467475,1563.4775633958104,23039.665821389197,0.4049107142857143,0.13733782290498672,27926.930815876516,0.09004877652064297,24643.831378471794,1.0,49354.20424476296,0.8322615812214927,187.2458481229111,1779.881726559059,25203.694820841,0.4307700892857143,0.14107768420643055,27663.076456719435,0.09755756240894899,25148.267085284428,1.0,40957.447677280616,0.8259340274578295,427.4943372953577,1485.1800852209014,22865.72000448531,0.398125,0.13542107759258043,28274.556514913656,0.08804351829554993,24996.437406394038,1.0,51518.50633550123,0.8302897332551714,229.05520263437654,1771.0667928539945,25034.27808748412,0.43043526785714287,0.14000251029540708,27668.658360774756,0.09582681224540383,25115.494847418293,1.0,40923.224466512824,7.960285714285714,66.37859026748437,461.6820952067205,74.33887598177009
AAZ1,17.776558315743888,4.211093274558658,0.389941177784713,34.31211599609639,8.767440571519138,1.802482578388365,1.458409933658186,1.904967077338296,2.9374999985607624,abnormal,208.58032653061224,255.0,81.16488989538588,12.375346419701138,-1.7157544424400182,0.8609125751843559,299.8957761684135,1737.490351311232,31268.615401916242,0.4962276785714286,0.14240873784237476,23546.333475777068,0.09799798180137397,21816.440882371164,1.0,34143.22079528586,0.8574287594342017,131.6824067679558,1987.138812154696,32334.12025207182,0.5171428571428571,0.14869728186082348,23024.365525725138,0.10646046513413408,21563.136629303004,1.0,31293.14099188536,0.856814647467632,241.8552071234998,1708.79531324725,30537.94463801781,0.490078125,0.14321394572969293,23540.2368654779,0.09796431945691576,21665.831515312104,1.0,35929.85846371069,0.8543943980430024,142.5530253741054,1972.8466276295815,31913.048492734764,0.5146205357142857,0.14860134481972606,23032.03550206029,0.1060775634000579,21484.301097228486,1.0,31411.07878985036,7.561289795918367,64.9300124438085,541.5392829900841,72.49130223972686
ABA1,17.97327485444409,3.3324290896314026,-2.246321015105734,34.93823225546711,6.958659744259947,4.731645267417988,1.4631610920755087,2.058990532479297,-2.102575737739151,abnormal,206.1843836734694,255.0,82.8623044858262,11.382091028609732,-1.7673518723419273,0.8382913627147877,162.33530399877833,2146.004384912411,30422.91295621632,0.5115959821428572,0.16215163389725376,23909.453958419686,0.10603686366621173,22308.356590393338,1.0,34022.063875739,0.839365538456181,100.95453795379538,2539.71349009901,32289.646617161718,0.5410714285714285,0.17050733091614478,23171.0324669967,0.11766151596057452,21897.95887025462,1.0,29806.54319306931,0.8405919805349787,184.07200106274632,2098.701279723686,30140.817384758448,0.5040848214285715,0.16354351298439987,23838.63062923438,0.10674611936998886,22090.5376513915,1.0,36844.677013682856,0.8378209133393697,92.7085494637211,2540.7799499886337,32098.306991258345,0.5400558035714286,0.17089470300705364,23167.03759118808,0.11798567714515926,21848.939965995527,1.0,29901.370518092954,8.33585306122449,66.36844553556053,564.1814301929625,74.70429859678501
ABB1,19.691335842943754,1.2127135750743645,1.0060949264661854,38.050947534974426,2.7499637348819856,2.0931149196132997,1.4320825840036022,2.1827143084652505,2.00910343145293,abnormal,219.84755102040816,255.0,72.93581914540113,19.021891839577428,-1.4458924047804431,0.8142241461639468,370.9362914469298,1270.2396193247257,20524.925622840517,0.36823660714285716,0.12094574026488238,33617.69376250228,0.08644645170035918,28519.734485817487,1.0,81296.4839364733,0.8164992225213593,179.38970422217204,1452.7956649356513,22198.292899074284,0.3954464285714286,0.12447033758410614,33570.024102506206,0.09161421826332646,29386.227709068033,1.0,62471.695106118765,0.8177226093507314,375.12870677986956,1243.3375784422296,20407.91565153193,0.3628125,0.12275986283746818,33556.99600098437,0.08714970242718117,28450.8909080304,1.0,88661.45358065706,0.817741723703939,168.8642525010568,1459.5604058052697,22317.233281668312,0.39603794642857143,0.12448548962055449,33544.24864027054,0.09247758309615026,29373.09683563741,1.0,62108.924475130334,8.046040816326531,73.03981476180873,462.20006516780705,81.08585557813527
ABC1,18.83088095318218,2.908415101942149,-1.9754922206310543,37.127956371656076,6.234126682889336,4.248337552121008,1.4780721144873477,1.984183852996978,-1.986817819917151,abnormal,227.01096326530612,255.0,65.39644103630546,26.234281348368516,-1.283970639280913,0.7733197557302093,747.4580691758285,823.2141882673943,13876.054971511116,0.2781473214285714,0.10451084458017432,35590.64629644491,0.07028300105769732,27970.207653260597,1.0,175941.4885643207,0.7813306936671311,371.661085491309,1023.1720468251153,16036.477261440226,0.3146205357142857,0.11110151000537816,35366.80198652004,0.07962468113868387,28725.223154513482,1.0,102308.12976232707,0.7714518528199813,687.7346383045898,880.7879947906389,14025.091795256325,0.28280133928571427,0.11607660293543225,34730.11290895458,0.08188995249040106,26808.78129561451,1.0,151902.97478195667,0.783408752308562,362.2009255962976,1012.1840512637949,16077.413171947312,0.31350446428571427,0.10956793452749697,35467.81541473834,0.07814151451886069,28935.790997850614,1.0,102193.85859736562,6.4237142857142855,70.92543890164161,661.4572595409098,77.3491531873559
ABF1,18.485252136954532,0.7671630733292636,-0.04133625704939603,35.937709161390615,2.742032090573315,1.6055268839245398,1.457486974938714,2.1677216274155757,1.664200310233721,abnormal,214.6144244897959,255.0,77.81573006668796,15.180426580573151,-1.5569696053327668,0.8507458392961468,333.8952213487795,1495.3347641704593,26489.210953661564,0.43160714285714286,0.13620370347968838,27921.379499379396,0.0999583129659103,25225.64768965813,1.0,48770.192542407945,0.843181604964654,155.22427008657257,1679.9322054920249,27141.763624637213,0.449921875,0.14105132821660737,27542.580185051967,0.10558617128241116,25231.847717275345,1.0,43159.34973829782,0.845945892343807,252.87479289940828,1530.155976331361,25730.02027613412,0.4243861607142857,0.14003437983756747,27312.317606837605,0.1025489180963125,24400.146145749783,1.0,57483.49806706115,0.8449344387892718,147.52180897071543,1684.4139132583714,27375.5989867787,0.45161830357142857,0.1411096486236116,27590.63059434079,0.10608376996174454,25349.080828112692,1.0,42203.65822315581,8.680465306122448,67.85561283015672,571.447669305189,76.53607813627916
ABH1,16.89863009688543,4.5303725699715605,0.9789359997373339,33.332812088897,9.243626511383285,3.5292725460513474,1.4973714109764518,1.8165102155610364,3.481850010830458,abnormal,216.0999918367347,255.0,75.14075533182154,16.47814980823719,-1.5530855921589912,0.8486417252802136,296.967426884894,1245.4595116715857,25381.554977193453,0.4159598214285714,0.12473846874460176,26313.259860477596,0.0777106358961365,24302.542374158653,1.0,36663.63936141669,0.8489669750796119,205.82484060188727,1494.4530986993113,26788.407957153788,0.43761160714285713,0.1334411068171115,25442.264881407806,0.09014833884879567,23758.98189088571,1.0,33567.4753124203,0.8435993379076139,357.5317901820846,1261.741743779002,24776.765488046458,0.41128348214285715,0.12785570113299144,25998.03484301647,0.08156036181710996,23705.155090109583,1.0,39198.97883368158,0.8507814892329367,183.54866603931941,1498.3925074391516,27004.37017726799,0.438828125,0.13262932056983626,25499.51328874081,0.08940099315847269,23904.194556419603,1.0,33168.68452910807,6.80305306122449,62.58060122231624,480.70481717933836,69.38365428354074
ABI1,19.395948581001033,1.3561407344477232,0.31043654992201514,37.75877870308858,2.924969476950023,1.2158740998823012,1.4574386582780705,2.263012189152253,3.2428330948975144,abnormal,210.0833142857143,255.0,80.76380224213906,12.885045642448866,-1.6684461776435577,0.8632375984401167,272.1377920464931,1828.5150563588218,30224.872893867316,0.4762611607142857,0.1473932982284804,30299.105429662784,0.1070616568763276,28297.025301297173,1.0,41116.64225622759,0.851048306379651,138.32476534624212,2055.288902524943,30238.27733460603,0.4910825892857143,0.15275403543916802,29568.259016840526,0.11392680009618061,27693.867804892423,1.0,39219.34594668303,0.8543036589396557,218.08129650588774,1767.8172032653454,28718.90661497339,0.46347098214285715,0.14700351368658285,30123.16030534351,0.10552909227706032,27550.429848261985,1.0,45365.02533291593,0.8535623468154918,136.8594656850568,2059.513312707482,30640.58058761094,0.4942075892857143,0.15165756068875602,29618.13872767101,0.11284521203789273,27843.930826799842,1.0,38027.64659786364,7.8336163265306125,72.04918418055526,461.7537219980521,79.88280050708588
ABJ1,17.44667406892309,0.9288203167479077,-0.4101034541032199,35.2635743131336,2.3492115953682777,1.2482482547940827,1.55024646699936,2.8030272744001743,-3.142026080269676,abnormal,213.1584163265306,255.0,79.0572980417067,14.556095112919678,-1.5877693031475417,0.8301313756859398,179.2508428521109,2286.4774316912394,25841.444069843506,0.44359375,0.17526047787751317,24517.6404166457,0.12230651580986507,22165.02050031549,1.0,67700.88922155689,0.8179256129141592,121.93195322982557,2594.165564500671,26278.130247268546,0.46580357142857143,0.18002162838291919,24095.3645773433,0.12859767954923326,21848.998185742897,1.0,51635.791666666664,0.8262449253700153,353.2017385005433,2150.2729859781653,24859.070574843485,0.43140625,0.17267124366334313,24671.001578103173,0.11834902009662412,22041.929842941896,1.0,72275.61817664407,0.8193617494254657,124.44809240797547,2596.4711944018404,26395.201926763802,0.4657142857142857,0.17989598611608837,24105.54694689417,0.12929570683639524,21890.659192613064,1.0,51166.985069976996,7.700963265306123,65.40915414781301,554.3543474512959,73.11011741311914
ABK1,17.911804115044653,4.294413535964278,2.1635665350607525,34.02537054117111,8.000409272554297,4.274663314088196,1.4029874065497037,1.5421754005870352,1.7972668718917437,abnormal,209.23033469387755,255.0,80.26837590495145,12.671004494677806,-1.710623821278752,0.8236218913345328,192.2389627441326,1888.3678460059552,27194.69876439005,0.476015625,0.152435171021278,22677.949004712667,0.10009660317826563,20150.6795985389,1.0,39389.930927762536,0.8315269327687316,118.26665490550643,2187.9006549496107,29555.21262707566,0.5061049107142858,0.15776544605532536,22396.38908858359,0.11000703441198462,20419.38782181539,1.0,32909.242199042936,0.8254035205966636,223.48964070285865,1794.8107431514197,26843.420952244713,0.46811383928571426,0.15096489346206493,23029.304413132108,0.09735314491395507,20499.594359759118,1.0,40920.76642109529,0.8316343352940704,136.05967713479183,2178.3337155963304,29564.995501058573,0.5060714285714286,0.15689525079333913,22404.81816778405,0.10884148926310441,20410.248827313735,1.0,32799.36009174312,7.995526530612245,65.25559600944194,560.1959142240833,73.25112254005418
