image_id,mean_l,mean_a,mean_b,std_l,std_a,std_b,skew_l,skew_a,skew_b,label,mean_lbp,median_lbp,std_lbp,kurtosis_lbp,skewness_lbp,SRE_deg0,LRE_deg0,GLN_deg0,RLN_deg0,RP_deg0,LGLRE_deg0,HGL_deg0,SRLGLE_deg0,SRHGLE_deg0,LRLGLE_deg0,LRHGLE_deg0,SRE_deg45,LRE_deg45,GLN_deg45,RLN_deg45,RP_deg45,LGLRE_deg45,HGL_deg45,SRLGLE_deg45,SRHGLE_deg45,LRLGLE_deg45,LRHGLE_deg45,SRE_deg90,LRE_deg90,GLN_deg90,RLN_deg90,RP_deg90,LGLRE_deg90,HGL_deg90,SRLGLE_deg90,SRHGLE_deg90,LRLGLE_deg90,LRHGLE_deg90,SRE_deg135,LRE_deg135,GLN_deg135,RLN_deg135,RP_deg135,LGLRE_deg135,HGL_deg135,SRLGLE_deg135,SRHGLE_deg135,LRLGLE_deg135,LRHGLE_deg135,coarseness_tamura,contrast_tamura,directionality_tamura,roughness_tamura
1B-1,4.113286636992132,1.282504348316215,0.46662015517359756,16.7048975648425,5.216492785613514,2.210218526969278,3.86285406870605,4.1655326660353005,4.348049551570384,abnormal,243.56737394957983,255.0,44.96790684059986,77.69801960235914,-0.7627190269904718,0.833121887949374,2072.02537192942,360.3820781916734,5717.630607773037,0.09384199134199134,0.13113621038055415,18986.492676738555,0.08401596092785411,18149.640486741842,1.0,22708.032406873488,0.8206216582726265,1480.1360140628433,441.38101516150294,5839.488903537684,0.0985064935064935,0.13451536563538363,18345.448692595033,0.09178861803942594,17721.403312767878,1.0,21035.942540101078,0.8469279262407137,3162.631341868184,318.44547178757705,5759.3015647226175,0.0912987012987013,0.12610989678425372,19568.166548127076,0.07792497247969542,18773.08749772396,1.0,23305.164414414416,0.8178291727670355,1647.1708553791887,439.7257495590829,5775.983245149911,0.09818181818181818,0.136058464044593,18365.660934744268,0.09341668464676967,17704.585582948548,1.0,21166.218805114637,3.4322899159663867,20.77035263559019,286.75716208421454,24.202642551556576
20B,3.1366319965364213,0.16574991115571122,-0.10962206413889558,16.9160314691233,1.1110183018268687,0.8784317626005677,5.229586797038024,7.896150933044197,-6.60401854240047,abnormal,251.11367830442876,255.0,26.036840156464553,246.90729702127936,-0.4477872513197027,0.7127808365141572,20830.989897902036,2654.342480506613,21910.405677852927,0.10788314247471743,0.1538683447012981,33589.684099427046,0.09435596539421144,27114.13253846625,1.0,629755.6933183991,0.7035171766079095,15239.954019186238,3315.7070109552255,23630.76482263431,0.11942063875669244,0.16056936333743163,32700.77439629507,0.10647492760553114,26769.02409076962,1.0,414391.56015644764,0.7161992544425961,35311.746658746655,2395.352425121656,20830.7205455667,0.10171354476502083,0.15692434763516563,33778.643485412715,0.09382014602296006,26881.882311427824,1.0,738031.1101414178,0.7027608286579949,12058.932851719863,3376.53579175705,23688.08672916021,0.11998066627007734,0.1626540433719793,32419.67181205454,0.10859655282619542,26387.339125400704,1.0,420251.58196467307,2.6498873285747013,18.625189874491316,441.2266987372219,21.27507720306602
21B,15.988507217390916,1.893911512983074,-0.15973803799300457,34.906601345873675,4.672150152078587,0.7985860300374803,1.7357933033078503,2.47524655466965,-1.9349315672230816,abnormal,238.08056555069248,255.0,52.212137051002394,48.07522227491386,-0.9721552538318878,0.7106448295451272,2916.418611675769,4940.065742532226,57239.89108765399,0.43459426089918257,0.13484482534622402,36144.10908378438,0.08143254511296079,26804.137847856568,1.0,518267.1751038835,0.713935469368433,2041.848162767279,5677.558850985321,64171.50157666101,0.48268264645776565,0.13534184300177687,36239.20558336457,0.08745518022996143,27186.349437460733,1.0,306944.1292494506,0.6773356300184408,3147.912718538493,4401.675375466543,47479.59549618729,0.3973447434150772,0.13280402143819295,36179.90479847135,0.07600758949950175,25309.26823786202,1.0,580816.8802078683,0.712307434779018,1393.594028733143,5642.303518598727,63953.02453402242,0.48329288714804725,0.13435588470121537,36317.903177970766,0.0863420835468109,27209.46578215128,1.0,301773.02288227045,5.149894352193814,62.73476279953752,213.72263372376145,67.88465715173133
22B,2.8470626171127846,0.21473073113452473,-0.003525682999165848,16.15676615807213,1.5387586342218131,0.3500615378068322,5.52904227077316,8.850110999831095,2.3974974443917967,abnormal,250.0331656537125,255.0,29.604758373941145,186.3765347954426,-0.5033144621770768,0.7274698529671302,18086.751085697742,4068.328821656051,27157.249095251882,0.1697130503144654,0.19543313041189403,28096.458996815287,0.11511245617019347,23688.691115294892,1.0,589363.8084829183,0.7165655973702432,11933.57235152685,5172.562537823648,29174.545200281325,0.1877548889544025,0.20099707922032325,26935.301738661085,0.12818298808681042,22978.500653413008,1.0,379827.73306727293,0.7077786253187605,25195.08162270698,3657.260989921438,23819.284500068232,0.1575305866745283,0.1903358760311135,28431.537711757024,0.1057079851961766,23396.12953233592,1.0,700596.4101604383,0.7150953308282652,10460.916747037189,5180.9688434818145,29062.979337964854,0.18786544319968554,0.2019998891723265,26850.262541888027,0.12870189989854824,22841.572497092227,1.0,397557.48246832856,2.8516246938656766,17.34764303958785,233.52160422359097,20.199267733453528
23B,2.5115443619634052,0.1171537103461681,0.0074550336144619915,14.595308084473084,0.7244475474776417,0.3303127130152417,5.744804082372643,8.324414669100788,1.1175787223241436,abnormal,244.68192446733426,255.0,43.12464879394273,86.47176762127134,-0.7177850130653134,0.7415373964027542,3937.5026060202513,5657.759901728928,22292.05039836521,0.2156259901774398,0.26725391940217624,16077.712603035383,0.1718967982939003,15469.42482284919,1.0,19837.53346497371,0.7172871536519306,1992.3244762279667,6463.045881992739,21884.54830949569,0.2263842680608365,0.277844770993527,15386.429055679482,0.1863583084346787,14835.844540696906,1.0,18574.18341862398,0.7403110217157863,4001.808615339862,5003.723019489964,21046.081402113836,0.20423399873257286,0.25783983819565653,16774.003005914863,0.15878771961790938,15978.639973823821,1.0,21361.155459129255,0.723101050592457,2211.7127339212734,6663.173886857388,22623.510088191008,0.23016674588086186,0.28088653578667566,15200.264486986449,0.19152174619540924,14690.740329447195,1.0,17957.887050978705,5.417180096339439,15.15101278907686,373.01295728217576,20.5681928854163
24B,7.702129747530648,0.8911678974424984,-0.31899171739018983,25.050181070395176,3.34235602719319,1.2716477173042482,2.9693842479761354,4.3814086750738115,-4.2227760096897695,abnormal,245.14327557234233,255.0,40.37770697061012,90.00350266947785,-0.7323390925714618,0.7289708173259858,9399.740495704553,13850.593440722183,154569.0975163807,0.5870351394207755,0.14283265843322365,31163.75459725996,0.08408239517892238,24350.61845942464,1.0,320489.95553247945,0.7363037264540093,5693.5570700800545,16580.94517459366,176160.8383321204,0.6551897588559119,0.14805366184490226,30866.214478359518,0.0950825852358985,24681.368308086752,1.0,754695.8663983904,0.7304453031405063,13947.913098236775,14028.441989161132,155472.4073862046,0.5879457874581139,0.1441684184822628,30987.17781721497,0.08516605773548408,24166.02194325053,1.0,674956.0029196244,0.7495679381889389,5841.127828640525,16878.0740670571,187404.8629603419,0.6711457336045955,0.14796883161120714,30961.605090856407,0.09693844247608593,25234.6806930603,1.0,742655.0633515177,3.9387032257423016,35.80615541050925,410.6779853715845,39.74485863625155
25B,5.9191887024715735,1.1247966287525892,0.09381004845541525,21.52178189231102,4.1870430023188385,0.8170194612297048,3.397386660462326,3.8512265054672388,5.991447020401164,abnormal,242.41161272939345,255.0,46.24336817459875,69.37774726038981,-0.8166611408847129,0.7596906687256483,5458.571969656288,16834.391736744317,149885.95344982512,0.5396362666913946,0.18104562080023764,24074.229231777128,0.10614287873490014,20623.385737483433,1.0,73876.75684577189,0.765263506900166,2763.595277792365,20387.217678412017,166165.27746416006,0.5886189416419386,0.19001613522228164,23380.579251562252,0.1213189147004497,20405.94927159074,1.0,55075.85534054508,0.7543985272836747,5827.318351949653,16431.87797140386,143659.15533187348,0.5249192476508407,0.18114202353482822,23960.18951474891,0.10345537525660965,20329.893901269268,1.0,85190.67408129842,0.7609094703398376,3185.1136362882107,20167.31384470382,162316.63182785135,0.5821143205984174,0.19012599743241718,23381.392674257684,0.12081903864814761,20293.93701251258,1.0,57809.790369738585,4.943568119110833,28.84906139508564,547.8195599926049,33.79262951419648
26B,7.715139874557793,0.8176840748392932,-0.06512370635959683,25.54695426199871,3.375366632935198,0.4657832227423258,3.030620566140694,4.372864683854792,-5.537538659193826,abnormal,246.16007645192394,255.0,38.725967794245136,99.58559806750299,-0.6848058849072621,0.7556245340862264,15974.667351820885,5824.04407051282,91442.7899015236,0.41323710073710074,0.11524863786588203,36929.96026105537,0.06888494355331082,29651.0918729733,1.0,1123078.730653103,0.7566717838470071,9022.136883505325,6880.205841498268,100055.22844430726,0.45084315494471744,0.11882833716707335,36586.49436659447,0.075885441149699,29825.243401066775,1.0,747525.5849215261,0.720395088281853,17334.96138855754,5273.2203780132295,75326.21741182775,0.376149320485258,0.1143657416294026,36783.32360126812,0.0639451198149763,28016.760972351654,1.0,1304147.8548801725,0.758345232495383,8738.4303426139,6908.648521823236,100689.67492865532,0.45150059505528256,0.11934689351754486,36495.70923255975,0.07667214597548498,29756.43960948124,1.0,680791.2510641916,3.111503813456696,36.323954708962276,223.02407838504564,39.43545852241897
27B,5.607070476442524,0.911967976512851,-0.419379842470284,20.835708946331387,3.430755406090595,1.681789024496974,3.482979008902195,3.793261974979525,-4.307358528058876,abnormal,244.96047065709988,255.0,41.234083887687106,88.19999312542966,-0.7304294212219439,0.7843360406361782,7113.171539923217,2055.954046612634,29619.39671152131,0.24792093296030304,0.12781180193706365,28924.221002830884,0.0796716821711727,24862.358170448395,1.0,72540.33148485671,0.7760049142880809,3940.377389662497,2435.6673807665074,30980.521359452443,0.2647794025746782,0.1323150689425742,28201.257693215448,0.08712727194808621,24517.15448775455,1.0,59111.631342931316,0.7587243409141152,6466.58474506068,1901.2447086111918,25847.29176158721,0.23211521636718488,0.12675536369607684,28898.97585221389,0.07495085804391832,24067.704116455814,1.0,91550.9425506358,0.7774231716524691,3161.2453834002145,2445.3557823252772,31102.99172008062,0.26474094584330804,0.13353264617776622,28162.377535271367,0.08894634851832985,24496.862143241637,1.0,59635.9899769397,3.8346496061851867,27.533007189529418,227.20759193357057,31.367656795714606
28B,16.93845169067462,3.4661433016102476,1.5352964840315377,33.6363888604997,7.020353666427611,3.274902854231452,1.4907871374138646,1.6188788877837632,2.0112976127949747,abnormal,241.56274430648497,255.0,46.11297237953908,63.472522231279584,-0.8741958065238912,0.5900128738359722,4630.715011331511,7676.1388799327115,69459.2182939651,0.4678011672896583,0.10287363887306988,32395.420667741408,0.06044948542443949,18401.44167114904,1.0,604754.0312282423,0.6113980461753329,3068.181316723842,9018.739801534723,87023.26318465116,0.5460838962117734,0.09947937172213214,32994.69134206239,0.06341917393514174,19787.62071009823,1.0,375862.763450846,0.5608274674770016,7949.439061383349,7137.969629663906,57568.67876441524,0.42516230572496555,0.10763192318321796,31849.689792749577,0.06128057360515061,16648.692272072138,1.0,756200.1740317431,0.6149608081322171,2605.7570298717515,9102.792717397768,88786.1011437293,0.5513913480665399,0.09915887393125433,33020.01704295427,0.06382735370512271,19920.964819962006,1.0,361166.4200479692,4.819389583047151,63.29661248783771,256.79743441459436,68.11600207088486
29B,10.770541156215769,2.004289892047255,-0.10008587923585442,28.819706325837117,5.681166306980319,1.2345037119160067,2.317549439871408,2.7724454542022334,-2.0976944510682727,abnormal,243.188840080774,255.0,43.38123953463977,73.24094861295461,-0.81679269974258,0.7062241629903736,6488.095691327507,6014.952105676341,71140.63668567647,0.4500635101397223,0.13570788342528126,32466.905281870615,0.07849961007580201,24112.91948580252,1.0,427590.6693526935,0.6993936823541645,3801.9156423019513,7182.1464321183685,76080.83416293495,0.49100784021724847,0.1401112035664343,32056.230742240696,0.08792515363105484,23856.739919995565,1.0,314334.10750923265,0.6934346709824627,6157.588188859502,5995.628272251309,65911.56397419982,0.4327916721416787,0.13877812123538788,31899.306093809035,0.07911412080137528,23186.24914706005,1.0,510607.49565499,0.7227841194410608,2889.795671801817,7354.918300321652,85822.00542858755,0.5174543383995445,0.13761842991154685,32370.47312792732,0.08829497951116463,24926.988073995228,1.0,266617.6212629084,4.882940595405754,46.040233550447816,335.46153115681915,50.92317414585357
2B-2,21.170563944216255,5.6307126893104495,-7.089876006924595,33.213377158408456,9.356416069179168,11.807200463683714,0.9535431944877546,1.5405488490115877,-1.3424267765522968,abnormal,203.66365418118468,255.0,82.90159840160665,10.572253353188344,-1.8577330283834579,0.8292203518522152,180.55753217259652,847.224829674489,13636.293338380015,0.33693607524310537,0.12830795196210099,21606.677138531417,0.08757543747412257,19392.69133991888,1.0,34578.43466124148,0.8445484066281045,81.14248900342116,947.0765983916115,15163.324876705025,0.3587916467399968,0.13581581768929782,21337.167858888344,0.0986901646337565,19771.334245478218,1.0,29039.189452170434,0.8454965580024522,121.49781438365619,867.525376156076,14641.954585193025,0.3464530527658218,0.12881799405296848,21617.649749229284,0.08984165603636117,19754.54852916365,1.0,31582.536925412966,0.8473511438187113,82.34962122890178,934.1518185442785,15322.764586009835,0.3598437749083373,0.13424201897621119,21475.389004562974,0.09648641324595203,20052.224516234706,1.0,28560.24803969344,6.6345637340301975,70.08646261735852,496.0468110005851,76.72102635138872
30B,4.8771873652517685,1.1555923978201577,0.051409315515236545,19.393648398804228,4.860195470049821,0.46044330995991734,3.7554462608418855,4.278271003387664,1.2625389824100244,abnormal,247.57124964936887,255.0,35.49189743075185,124.4478108440391,-0.6279250382534788,0.6772056776166261,10166.68182636656,2093.9943665594856,16481.584334405146,0.1657075873827792,0.15829088472375785,24996.476733118972,0.09001721231407325,18341.005905096386,1.0,192232.30366559487,0.6753736803411441,4477.018911775428,2632.917608457893,18510.453654757566,0.18707587382779198,0.1620715673627806,24537.58400929639,0.10150301093296908,18364.035083943767,1.0,126517.82813069632,0.6555051796387666,8287.071590011708,1998.7897230618414,14585.867303869509,0.15653452685421995,0.15996173398631502,24746.06110611878,0.08959408295561502,17357.23742927646,1.0,211007.02058655338,0.6803636189535874,4958.304941218864,2602.6336651502183,19008.08909508581,0.18926683716965048,0.15940208771392478,24807.128777982973,0.09990760308378911,18758.990945947648,1.0,120688.8700283771,3.653049088359046,24.793752807470682,261.1184733633713,28.44680189582973
31B,2.993057278232134,0.40626016910106877,-0.024617535968411947,15.955844328503247,2.2866405716154765,0.37585294890090487,5.2062405295768635,6.4898032740301215,-6.602263789984291,abnormal,246.5837393675801,255.0,38.15030534638965,108.65628809318325,-0.6618238482761998,0.7515827671490429,7687.546729851871,4969.627228219934,33503.53417650013,0.23183091418385535,0.21079391884025864,22600.126726085866,0.1186104624624274,20622.39163980085,1.0,38351.0374089882,0.7491689726861505,3532.4712169883733,6450.8190294794895,36825.95627824999,0.2559351013132526,0.22422367850808486,21204.149799584957,0.14029751144519362,19712.152411914165,1.0,31299.00343974756,0.7613797001535145,7760.010466950993,4958.914795894456,34602.648872849975,0.23286041689403034,0.21090342170332949,22637.819109215605,0.1207539193557094,20761.774043344907,1.0,37804.735467341554,0.749405235135075,5279.086078067178,6465.314905925222,36931.83593982617,0.2565717195969297,0.22341440014944147,21246.602830041542,0.13962411778084555,19761.40790176411,1.0,30583.651462518963,4.040898445816478,17.53107139560706,516.7720933420142,21.571969841423538
32B,7.242871600153976,0.697324579061189,-0.09385361917053124,24.898689155015763,2.7845592196968068,0.5964756117898805,3.1654783488164213,4.4514601437607695,-2.7660752599845226,abnormal,245.73983697349976,255.0,39.30308737027635,96.97990674149298,-0.706827146116521,0.7312798308534019,9949.0602689225,5651.290449465941,60250.918566185544,0.3258032343857241,0.14785369305434215,33524.3793963233,0.08630875643835709,26565.211822977322,1.0,646968.4337568507,0.7371893922987444,5629.432897849106,6914.700466432345,68470.36632992167,0.3638442647563487,0.15403613438108477,33063.229266603295,0.09835066652723753,26830.05993567885,1.0,373861.7323503622,0.7278703701361239,9495.529308116998,5488.052390461647,58532.01902971925,0.31952964138641043,0.14752969565172583,33469.845991844406,0.08429712285571737,26341.015709427666,1.0,620871.2112147808,0.7416116618984209,5631.963618600446,6967.778561950451,70077.66440163899,0.36772370452985587,0.1533702205627414,33138.63331340498,0.09814256800677955,27082.430117023552,1.0,390733.1106825705,3.9952559962001515,34.740113925740474,467.1503406510219,38.735369921940624
